Date, Open, High, Low, Close, Volume
09/26/03, 1.4567, 1.4608, 1.3858, 1.405, 89584329.267678
09/25/03, 1.4933, 1.52, 1.4542, 1.4608, 73687077.7525441
09/24/03, 1.5692, 1.5833, 1.4792, 1.4817, 160066075.117985
09/23/03, 1.5908, 1.6125, 1.57, 1.6033, 62921782.0808856
09/22/03, 1.6208, 1.6242, 1.5749, 1.5883, 73634193.7541571
09/19/03, 1.6862, 1.6967, 1.6383, 1.6533, 64866706.0215655
09/18/03, 1.645, 1.6675, 1.6267, 1.6667, 60349054.1593538
09/17/03, 1.645, 1.6858, 1.6317, 1.6542, 90403473.2426941
09/16/03, 1.5892, 1.6399, 1.5892, 1.635, 62131414.1049919
09/15/03, 1.6258, 1.6344, 1.58, 1.5858, 59605174.1820422
09/12/03, 1.5758, 1.6475, 1.5583, 1.6125, 116251268.454336
09/11/03, 1.6317, 1.6792, 1.525, 1.5892, 261292792.03057
09/10/03, 1.6792, 1.7242, 1.5967, 1.61, 138063007.789078
09/09/03, 1.5833, 1.7892, 1.5617, 1.7283, 248961112.406686
09/08/03, 1.5817, 1.6467, 1.5625, 1.6283, 151024195.393762
09/05/03, 1.4883, 1.5917, 1.4708, 1.5567, 119874512.343827
09/04/03, 1.4775, 1.5208, 1.4667, 1.4858, 74190417.7371923
09/03/03, 1.5233, 1.5275, 1.4642, 1.4717, 84997797.4075672
09/02/03, 1.5408, 1.5542, 1.4933, 1.5008, 71146257.8300391
08/29/03, 1.4917, 1.5208, 1.4858, 1.5142, 53446606.3698785
08/28/03, 1.5492, 1.5575, 1.4767, 1.4942, 82856769.4728685
08/27/03, 1.4992, 1.55, 1.4833, 1.5342, 56966866.2625106
08/26/03, 1.4942, 1.5167, 1.4483, 1.4892, 76900065.654548
08/25/03, 1.5508, 1.5508, 1.4997, 1.5133, 43538626.6720719
08/22/03, 1.6017, 1.6233, 1.5208, 1.5217, 100253084.942281
08/21/03, 1.5063, 1.525, 1.4833, 1.5109, 64983382.0180068
08/20/03, 1.4708, 1.4983, 1.4383, 1.4708, 87254265.3387449
08/19/03, 1.4167, 1.50, 1.4158, 1.4917, 140441755.716526
08/18/03, 1.3675, 1.3858, 1.3433, 1.3858, 71774601.8108746
08/15/03, 1.3417, 1.3542, 1.3333, 1.3458, 21772463.3359399
08/14/03, 1.3517, 1.3717, 1.335, 1.35, 153038155.332336
08/13/03, 1.395, 1.4208, 1.36, 1.3983, 69400917.883272
08/12/03, 1.3792, 1.3925, 1.3567, 1.3892, 76420017.6691895
08/11/03, 1.3125, 1.3792, 1.3038, 1.3617, 167896554.879155
08/08/03, 1.3792, 1.385, 1.2717, 1.2917, 376797240.507684
08/07/03, 1.6267, 1.65, 1.5867, 1.6083, 108354212.695197
08/06/03, 1.6775, 1.6998, 1.59, 1.6308, 102526544.87294
08/05/03, 1.7492, 1.7892, 1.6858, 1.70, 106437716.75365
08/04/03, 1.6417, 1.735, 1.6314, 1.705, 142886155.641972
08/01/03, 1.5917, 1.6567, 1.5758, 1.6433, 76894209.6547266
07/31/03, 1.6083, 1.6317, 1.5742, 1.5908, 89760561.2623029
07/30/03, 1.5833, 1.6017, 1.5617, 1.5717, 78873345.594363
07/29/03, 1.5466, 1.68, 1.53, 1.5892, 279479751.475868
07/28/03, 1.7692, 1.7733, 1.6933, 1.7008, 70869993.8384652
07/25/03, 1.7308, 1.765, 1.6667, 1.755, 100209188.94362
07/24/03, 1.83, 1.8433, 1.7125, 1.7275, 111671984.594004
07/23/03, 1.7725, 1.8083, 1.7192, 1.7975, 60570166.1526099
07/22/03, 1.7942, 1.8075, 1.7642, 1.7742, 58244650.2235382
07/21/03, 1.7817, 1.7875, 1.7033, 1.745, 98542280.9944604
07/18/03, 1.7975, 1.8033, 1.7058, 1.7717, 128075996.093682
07/17/03, 1.8717, 1.8958, 1.8083, 1.8333, 85381113.395876
07/16/03, 1.9908, 2.00, 1.8833, 1.93, 88082469.3134847
07/15/03, 2.05, 2.0592, 1.935, 1.9542, 114352100.512261
07/14/03, 2.0875, 2.1003, 2.01, 2.02, 69734181.8731075
07/11/03, 2.0492, 2.0617, 2.0183, 2.0358, 49507894.4900092
07/10/03, 2.0458, 2.0725, 1.9893, 2.025, 64614202.0292668
07/09/03, 2.0633, 2.1458, 2.0596, 2.1117, 75535269.6961743
07/08/03, 2.03, 2.0917, 2.025, 2.0642, 60421558.1571425
07/07/03, 1.9858, 2.0983, 1.985, 2.0875, 83223393.4616865
07/03/03, 1.9358, 2.01, 1.9317, 1.9592, 42091726.7162023
07/02/03, 2.0058, 2.0317, 1.9542, 1.9817, 84945669.4091571
07/01/03, 1.885, 1.99, 1.8675, 1.9875, 97721169.0195044
06/30/03, 1.905, 1.9425, 1.8833, 1.9092, 58790806.2068804
06/27/03, 1.9367, 1.9542, 1.8708, 1.8798, 70912281.8371754
06/26/03, 1.9175, 1.94, 1.8575, 1.9142, 96039669.0707901
06/25/03, 1.9042, 1.9817, 1.8967, 1.9117, 106065764.764994
06/24/03, 1.8917, 1.9333, 1.8383, 1.8992, 101251964.911815
06/23/03, 1.9717, 1.9817, 1.8642, 1.9033, 73491117.7585209
06/20/03, 2.0158, 2.0167, 1.9417, 1.9733, 93754809.1404783
06/19/03, 2.1325, 2.1437, 1.9833, 1.9942, 119051060.368943
06/18/03, 2.025, 2.1642, 2.0083, 2.1233, 112243748.576566
06/17/03, 2.0433, 2.0583, 1.9833, 2.045, 99986036.9504259
06/16/03, 1.9792, 2.0225, 1.8483, 1.9975, 190487514.190131
06/13/03, 2.0292, 2.0875, 1.9417, 1.9558, 182662914.428781
06/12/03, 2.1683, 2.1917, 2.1142, 2.1208, 104666132.807683
06/11/03, 2.1383, 2.1725, 2.10, 2.1533, 94384977.1212582
06/10/03, 2.1208, 2.1533, 2.0975, 2.1517, 56352718.2812421
06/09/03, 2.1333, 2.1883, 2.0883, 2.1208, 72095013.8011021
06/06/03, 2.3008, 2.3125, 2.13, 2.1467, 138046915.789569
06/05/03, 2.1242, 2.2217, 2.0958, 2.2142, 120492596.324976
06/04/03, 2.0958, 2.1542, 2.0633, 2.1525, 117217520.424866
06/03/03, 2.0367, 2.165, 2.0117, 2.1025, 159766915.127109
06/02/03, 2.2375, 2.2397, 2.0467, 2.06, 156623395.222986
05/30/03, 2.2083, 2.2192, 2.1542, 2.1808, 214234073.465861
05/29/03, 1.8875, 2.0817, 1.8833, 2.0175, 229788340.991456
05/28/03, 1.8875, 1.9083, 1.8417, 1.8883, 123780236.224703
05/27/03, 1.7208, 1.90, 1.6875, 1.8933, 167757474.883397
05/23/03, 1.75, 1.7833, 1.7317, 1.7392, 87027201.3456704
05/22/03, 1.745, 1.7642, 1.7042, 1.7483, 89158101.2806779
05/21/03, 1.6842, 1.7433, 1.675, 1.7425, 90928701.2266746
05/20/03, 1.6742, 1.6958, 1.6667, 1.6833, 88614273.2972647
05/19/03, 1.7483, 1.7651, 1.6508, 1.6575, 122400236.266793
05/16/03, 1.7333, 1.8025, 1.7308, 1.7717, 102114908.885495
05/15/03, 1.7217, 1.7583, 1.7125, 1.755, 110892980.617764
05/14/03, 1.7042, 1.725, 1.675, 1.6967, 96809745.0473028
05/13/03, 1.6717, 1.725, 1.6624, 1.6983, 182910954.421216
05/12/03, 1.785, 1.825, 1.7167, 1.7308, 301850378.793564
05/09/03, 1.5692, 1.7942, 1.525, 1.7808, 926012695.756613
05/08/03, 1.3208, 1.3917, 1.3042, 1.3383, 199435913.917205
05/07/03, 1.3392, 1.3708, 1.3142, 1.3375, 90015105.2545393
05/06/03, 1.3508, 1.3943, 1.3275, 1.3592, 114640880.503453
05/05/03, 1.3376, 1.42, 1.3141, 1.3575, 157942315.182759
05/02/03, 1.2175, 1.3333, 1.2108, 1.325, 169475994.830982
05/01/03, 1.1858, 1.2134, 1.1792, 1.2017, 73552725.7566419
04/30/03, 1.1925, 1.225, 1.1875, 1.1892, 46909570.5692581
04/29/03, 1.19, 1.2158, 1.1808, 1.1992, 67369569.9452281
04/28/03, 1.1425, 1.1842, 1.1292, 1.1633, 67739589.9339425
04/25/03, 1.1658, 1.1858, 1.1183, 1.1292, 88644357.2963471
04/24/03, 1.2092, 1.2092, 1.1567, 1.1725, 66280257.9784521
04/23/03, 1.18, 1.2158, 1.1708, 1.2083, 60828382.1447344
04/22/03, 1.1608, 1.1825, 1.1417, 1.1817, 79160361.585609
04/21/03, 1.1392, 1.17, 1.1283, 1.1667, 59686078.1795746
04/17/03, 1.1258, 1.1408, 1.1025, 1.1375, 52426054.4010053
04/16/03, 1.1433, 1.1458, 1.1083, 1.1175, 67430925.9433568
04/15/03, 1.1158, 1.1317, 1.0883, 1.1175, 49011286.5051558
04/14/03, 1.0875, 1.1268, 1.0842, 1.1233, 44775130.6343585
04/11/03, 1.1292, 1.1383, 1.0933, 1.1042, 37545670.854857
04/10/03, 1.1258, 1.1275, 1.1058, 1.1167, 36438214.8886344
04/09/03, 1.1208, 1.1508, 1.1099, 1.1108, 69426333.8824968
04/08/03, 1.1375, 1.1433, 1.1092, 1.1167, 47675434.5458992
04/07/03, 1.1916, 1.20, 1.1167, 1.1275, 67126305.9526477
04/04/03, 1.1642, 1.1658, 1.1108, 1.1158, 51384682.4327672
04/03/03, 1.1667, 1.1667, 1.1367, 1.161, 70281525.8564135
04/02/03, 1.1425, 1.165, 1.1275, 1.1458, 77190165.6457
04/01/03, 1.0958, 1.1173, 1.0717, 1.105, 53157382.3786998
03/31/03, 1.085, 1.0983, 1.0683, 1.0733, 68106045.9227656
03/28/03, 1.1667, 1.1708, 1.1008, 1.1192, 129033836.064468
03/27/03, 1.185, 1.21, 1.1633, 1.1667, 139297795.751417
03/26/03, 1.1942, 1.2208, 1.185, 1.2008, 110731868.622678
03/25/03, 1.1392, 1.1858, 1.135, 1.1683, 67283073.9478662
03/24/03, 1.1317, 1.1667, 1.125, 1.1358, 84139953.4337314
03/21/03, 1.2324, 1.2358, 1.1267, 1.18, 168761154.852785
03/20/03, 1.18, 1.2158, 1.1492, 1.1908, 78368541.6097595
03/19/03, 1.1767, 1.1883, 1.1383, 1.18, 71488641.8195964
03/18/03, 1.1792, 1.1925, 1.15, 1.1742, 93617805.144657
03/17/03, 1.10, 1.2058, 1.0975, 1.1833, 131366995.993307
03/14/03, 1.1558, 1.1667, 1.11, 1.1183, 109846340.649687
03/13/03, 1.0783, 1.1583, 1.0733, 1.1517, 136762795.828735
03/12/03, 1.0275, 1.05, 1.0183, 1.0475, 49610902.4868675
03/11/03, 1.0192, 1.0358, 1.0083, 1.0192, 41899798.7220561
03/10/03, 1.03, 1.035, 1.01, 1.0117, 34654114.9430495
03/07/03, 1.0092, 1.0442, 1.00, 1.0408, 58276846.2225562
03/06/03, 1.0342, 1.0442, 1.0208, 1.025, 49302274.4962806
03/05/03, 1.0158, 1.0491, 1.0133, 1.0425, 52478338.3994107
03/04/03, 1.0375, 1.0475, 1.0158, 1.0258, 54034234.3519559
03/03/03, 1.0642, 1.0833, 1.0208, 1.0342, 70618149.8461464
02/28/03, 1.015, 1.0543, 0.985, 1.0517, 165859674.94128
02/27/03, 1.0358, 1.0525, 1.0192, 1.0475, 67890453.9293412
02/26/03, 1.0642, 1.0818, 1.0238, 1.0258, 75032829.7114987
02/25/03, 1.05, 1.0833, 1.0333, 1.0783, 124390556.206088
02/24/03, 1.0626, 1.1242, 1.0567, 1.085, 113975252.523755
02/21/03, 1.07, 1.0742, 1.0333, 1.0717, 91715109.2026892
02/20/03, 1.075, 1.1033, 1.0667, 1.0708, 98183277.0054101
02/19/03, 1.0542, 1.0775, 1.0426, 1.0708, 114719852.501045
02/18/03, 1.0417, 1.0808, 1.0292, 1.0608, 174965406.663555
02/14/03, 0.935, 1.0042, 0.9125, 1.0033, 356511829.126389
02/13/03, 0.8267, 0.8308, 0.8042, 0.8225, 90643029.2353876
02/12/03, 0.8083, 0.8425, 0.8017, 0.8125, 64358830.0370557
02/11/03, 0.83, 0.8542, 0.8042, 0.8083, 85422645.3946093
02/10/03, 0.8125, 0.8292, 0.7775, 0.8233, 98529236.9948583
02/07/03, 0.8683, 0.8725, 0.8117, 0.8133, 91797909.2001638
02/06/03, 0.9041, 0.905, 0.8375, 0.8517, 123021356.247849
02/05/03, 0.8558, 0.8793, 0.8417, 0.845, 58419526.2182044
02/04/03, 0.8708, 0.875, 0.8258, 0.8375, 63025342.0777271
02/03/03, 0.8708, 0.8933, 0.8584, 0.8767, 75720273.6905316
01/31/03, 0.8217, 0.8833, 0.8142, 0.86, 95234901.0953355
01/30/03, 0.90, 0.9075, 0.8375, 0.8467, 74617917.7241535
01/29/03, 0.8417, 0.8892, 0.8417, 0.8825, 102626780.869883
01/28/03, 0.8242, 0.8808, 0.7967, 0.865, 179174526.535177
01/27/03, 0.8292, 0.8725, 0.8142, 0.835, 89153097.2808306
01/24/03, 0.8908, 0.895, 0.8325, 0.8475, 90150477.2504104
01/23/03, 0.8975, 0.9125, 0.8742, 0.8983, 92122857.1902529
01/22/03, 0.8708, 0.8967, 0.8683, 0.8742, 55340254.3121222
01/21/03, 0.9125, 0.9324, 0.8708, 0.8733, 96932673.0435535
01/17/03, 0.9058, 0.9183, 0.8842, 0.8958, 106350848.756299
01/16/03, 0.9833, 0.9958, 0.9175, 0.9308, 204779753.754218
01/15/03, 1.0308, 1.0395, 0.9983, 0.9983, 90822357.2299181
01/14/03, 1.0259, 1.04, 0.9992, 1.03, 87243597.3390703
01/13/03, 1.07, 1.0792, 1.0175, 1.0225, 85225065.4006355
01/10/03, 1.00, 1.0458, 0.9867, 1.0308, 92824113.1688646
01/09/03, 1.0267, 1.0375, 1.0033, 1.0133, 143975275.608754
01/08/03, 1.0775, 1.1092, 0.9883, 0.9958, 185912034.329683
01/07/03, 1.1308, 1.1567, 1.0933, 1.1058, 150109315.421666
01/06/03, 1.0508, 1.1258, 1.05, 1.1092, 103656356.838481
01/03/03, 1.0292, 1.0625, 1.0083, 1.0258, 104155268.823264
01/02/03, 1.00, 1.0375, 0.9665, 1.0258, 130628756.015823
12/31/02, 0.9508, 0.9833, 0.9325, 0.9592, 82789749.4749126
12/30/02, 1.00, 1.0108, 0.9383, 0.9608, 78746433.5982338
12/27/02, 1.0633, 1.0658, 0.9867, 0.9958, 70470501.8506497
12/26/02, 1.0717, 1.0875, 1.0266, 1.035, 72206661.7976968
12/24/02, 1.0817, 1.1033, 1.0483, 1.0542, 30110819.08162
12/23/02, 1.0658, 1.1017, 1.0625, 1.0758, 50120890.4713128
12/20/02, 1.0876, 1.0992, 1.0158, 1.0683, 80632809.5406993
12/19/02, 1.0583, 1.1142, 1.0433, 1.0542, 110514740.6293
12/18/02, 1.13, 1.1317, 1.075, 1.0775, 113164868.548472
12/17/02, 1.1892, 1.2292, 1.1575, 1.1667, 108257252.698154
12/16/02, 1.1417, 1.175, 1.1133, 1.1683, 106140716.762708
12/13/02, 1.1275, 1.1282, 1.095, 1.1033, 71037885.8333445
12/12/02, 1.2108, 1.225, 1.1458, 1.1483, 130866356.008576
12/11/02, 1.1658, 1.20, 1.1267, 1.1675, 136909315.824266
12/10/02, 1.1108, 1.1958, 1.0972, 1.1742, 139412995.747904
12/09/02, 1.1392, 1.1575, 1.0742, 1.0833, 97421349.0286489
12/06/02, 1.125, 1.20, 1.1067, 1.1775, 116320628.452221
12/05/02, 1.24, 1.2483, 1.1475, 1.1758, 159921835.122384
12/04/02, 1.23, 1.25, 1.1608, 1.1656, 221550113.242722
12/03/02, 1.39, 1.3933, 1.3208, 1.3233, 104889764.800862
12/02/02, 1.5033, 1.5225, 1.41, 1.4167, 117110972.428115
11/29/02, 1.4608, 1.4817, 1.4167, 1.4275, 52078918.411593
11/27/02, 1.3767, 1.4467, 1.3592, 1.4233, 109306676.666146
11/26/02, 1.3642, 1.3908, 1.3167, 1.3208, 108826796.680783
11/25/02, 1.3708, 1.3912, 1.3175, 1.3575, 123409556.236009
11/22/02, 1.2633, 1.3367, 1.25, 1.31, 125515196.171787
11/21/02, 1.29, 1.4067, 1.2875, 1.345, 206111753.713592
11/20/02, 1.2167, 1.25, 1.2008, 1.2401, 129727196.043321
11/19/02, 1.1575, 1.24, 1.1454, 1.1808, 197703341.970048
11/18/02, 1.2125, 1.2167, 1.1608, 1.1642, 198574565.943476
11/15/02, 1.1092, 1.1592, 1.0875, 1.1225, 205956341.718332
11/14/02, 1.0458, 1.0658, 1.0142, 1.0458, 114267380.514845
11/13/02, 0.9283, 1.0083, 0.91, 0.9816, 181235274.472324
11/12/02, 0.8942, 0.9833, 0.8867, 0.9508, 138510847.775419
11/11/02, 0.9017, 0.915, 0.8517, 0.8733, 138276355.782571
11/08/02, 1.025, 1.0867, 0.9175, 0.9467, 390500520.089734
11/07/02, 1.3133, 1.3133, 1.205, 1.2125, 164369154.986741
11/06/02, 1.2942, 1.35, 1.2433, 1.3483, 165671394.947022
11/05/02, 1.30, 1.3217, 1.1958, 1.2517, 203947325.779607
11/04/02, 1.2533, 1.3763, 1.2425, 1.3033, 269389707.783614
11/01/02, 0.9767, 1.1892, 0.975, 1.175, 213255509.495707
10/31/02, 0.9433, 0.9983, 0.9408, 0.9917, 125762036.164258
10/30/02, 0.9175, 0.9667, 0.9142, 0.9367, 114244208.515552
10/29/02, 0.9317, 0.9383, 0.8425, 0.8892, 77446149.6378924
10/28/02, 0.9675, 0.975, 0.9242, 0.93, 107231648.729435
10/25/02, 0.875, 0.9292, 0.8633, 0.925, 74760213.7198135
10/24/02, 0.9367, 0.9467, 0.8591, 0.8717, 105804764.772955
10/23/02, 0.8958, 0.9308, 0.8833, 0.9183, 92748417.1711733
10/22/02, 0.815, 0.9333, 0.8142, 0.8825, 127211876.120038
10/21/02, 0.7725, 0.8825, 0.755, 0.8542, 93188445.1577524
10/18/02, 0.7717, 0.7917, 0.7425, 0.7833, 49993966.475184
10/17/02, 0.7833, 0.8125, 0.7642, 0.7758, 58685290.2100986
10/16/02, 0.7333, 0.74, 0.7083, 0.7208, 57948334.2325758
10/15/02, 0.7917, 0.82, 0.7758, 0.7867, 85403049.395207
10/14/02, 0.7125, 0.7342, 0.6975, 0.7125, 61293346.130553
10/11/02, 0.6708, 0.7458, 0.6667, 0.7342, 99684296.959629
10/10/02, 0.6083, 0.6658, 0.6083, 0.6459, 54009070.3527234
10/09/02, 0.6167, 0.6573, 0.6033, 0.6142, 57476386.2469702
10/08/02, 0.6667, 0.6683, 0.60, 0.6258, 71614509.8157574
10/07/02, 0.6692, 0.6825, 0.64, 0.645, 49491310.490515
10/04/02, 0.7125, 0.735, 0.6667, 0.6783, 53175562.3781454
10/03/02, 0.7417, 0.7542, 0.7125, 0.7142, 59179282.1950319
10/02/02, 0.7575, 0.7958, 0.7508, 0.7508, 75121713.7087877
10/01/02, 0.7192, 0.7583, 0.6933, 0.7517, 88933497.2875284
09/30/02, 0.7108, 0.7442, 0.6958, 0.7133, 58548622.214267
09/27/02, 0.7375, 0.7567, 0.7125, 0.7133, 65246062.0099951
09/26/02, 0.7958, 0.8042, 0.7275, 0.7392, 74210037.7365939
09/25/02, 0.7833, 0.7958, 0.7525, 0.7808, 89881557.2586125
09/24/02, 0.7258, 0.775, 0.7125, 0.74, 61397326.1273816
09/23/02, 0.755, 0.7625, 0.7292, 0.7342, 52345630.4034583
09/20/02, 0.7692, 0.785, 0.7508, 0.7675, 68902389.8984771
09/19/02, 0.7725, 0.80, 0.7592, 0.7633, 61978414.1096584
09/18/02, 0.80, 0.8158, 0.7658, 0.79, 81355701.5186511
09/17/02, 0.8617, 0.8825, 0.8075, 0.8125, 88487217.3011399
09/16/02, 0.8675, 0.8708, 0.8042, 0.825, 92671953.1735054
09/13/02, 0.8858, 0.9283, 0.875, 0.8808, 79864833.5641226
09/12/02, 0.9017, 0.9508, 0.885, 0.895, 130043396.033676
09/11/02, 0.9083, 0.9917, 0.9083, 0.9242, 166265514.928902
09/10/02, 0.7667, 0.9208, 0.7658, 0.8808, 232379176.912435
09/09/02, 0.7658, 0.795, 0.7425, 0.7708, 57959314.2322409
09/06/02, 0.7867, 0.7938, 0.76, 0.7717, 74803221.7185018
09/05/02, 0.7775, 0.7808, 0.75, 0.755, 71726481.8123423
09/04/02, 0.7925, 0.8133, 0.7508, 0.785, 93206553.1572001
09/03/02, 0.8018, 0.8208, 0.7767, 0.79, 84922581.4098613
08/30/02, 0.8558, 0.8917, 0.825, 0.8421, 106940900.738303
08/29/02, 0.8425, 0.9033, 0.8358, 0.8642, 81805281.5049389
08/28/02, 0.905, 0.9067, 0.85, 0.8533, 70415073.8523402
08/27/02, 0.9817, 0.9867, 0.9042, 0.91, 68921073.8979073
08/26/02, 0.9758, 0.9825, 0.92, 0.965, 70148529.8604698
08/23/02, 0.9958, 1.0025, 0.9517, 0.9575, 92326077.1840546
08/22/02, 1.0292, 1.0708, 1.0183, 1.025, 136334275.841805
08/21/02, 1.0533, 1.0742, 1.0042, 1.0608, 119878052.343719
08/20/02, 1.0625, 1.0833, 0.9942, 1.0075, 143538475.622076
08/19/02, 0.9292, 1.1208, 0.9275, 1.0542, 225214913.130945
08/16/02, 0.8117, 0.9208, 0.7867, 0.8908, 166236126.929798
08/15/02, 0.8317, 0.8742, 0.8233, 0.8575, 113855120.527419
08/14/02, 0.765, 0.8083, 0.7583, 0.8017, 62755606.085954
08/13/02, 0.7717, 0.8092, 0.75, 0.7508, 65780925.9936818
08/12/02, 0.7583, 0.7958, 0.7383, 0.7667, 59483002.1857684
08/09/02, 0.7642, 0.7917, 0.7508, 0.7667, 58353862.2202072
08/08/02, 0.7442, 0.7983, 0.725, 0.7853, 75663117.6922749
08/07/02, 0.7875, 0.795, 0.7083, 0.7373, 89581557.2677625
08/06/02, 0.75, 0.7825, 0.7383, 0.7542, 117211412.425052
08/05/02, 0.7675, 0.7692, 0.7075, 0.7167, 133500715.928228
08/02/02, 0.8608, 0.8667, 0.7583, 0.7792, 180227994.503046
08/01/02, 0.93, 0.93, 0.8333, 0.8342, 173066526.721471
07/31/02, 0.985, 1.005, 0.9117, 0.9225, 484871985.211404
07/30/02, 1.2542, 1.4153, 1.25, 1.3517, 181739994.45693
07/29/02, 1.2767, 1.2833, 1.2192, 1.26, 123070436.246352
07/26/02, 1.2917, 1.3217, 1.1917, 1.2258, 122476076.26448
07/25/02, 1.3633, 1.3675, 1.2093, 1.255, 179917086.512529
07/24/02, 1.315, 1.44, 1.3142, 1.4183, 117985748.401435
07/23/02, 1.4492, 1.4583, 1.2842, 1.3333, 141005995.699317
07/22/02, 1.5042, 1.5467, 1.3793, 1.4408, 129493076.050461
07/19/02, 1.5342, 1.595, 1.50, 1.5108, 84569997.4206151
07/18/02, 1.5975, 1.6917, 1.5783, 1.5825, 124318796.208277
07/17/02, 1.7367, 1.771, 1.555, 1.6242, 192195594.138034
07/16/02, 1.7792, 1.9458, 1.7458, 1.775, 177170394.596303
07/15/02, 1.6633, 1.825, 1.5883, 1.8242, 149432395.442312
07/12/02, 1.75, 1.7567, 1.625, 1.6592, 134492395.897982
07/11/02, 1.4992, 1.667, 1.4858, 1.6608, 114446396.509385
07/10/02, 1.5875, 1.60, 1.4967, 1.5075, 92698797.1726867
07/09/02, 1.6342, 1.655, 1.515, 1.55, 107507996.721006
07/08/02, 1.5642, 1.6867, 1.5625, 1.63, 158728795.158772
07/05/02, 1.5583, 1.5833, 1.5137, 1.5825, 73903197.7459525
07/03/02, 1.33, 1.4567, 1.3292, 1.4542, 107345996.725947
07/02/02, 1.4117, 1.4167, 1.3017, 1.3383, 136817995.827051
07/01/02, 1.425, 1.4667, 1.3983, 1.4283, 116450396.448263
06/28/02, 1.40, 1.4908, 1.3692, 1.4317, 201047993.868036
06/27/02, 1.7342, 1.7475, 1.40, 1.4233, 318237602.293753
06/26/02, 1.5642, 1.7317, 1.5208, 1.6725, 206782793.693125
06/25/02, 1.9583, 1.9583, 1.7525, 1.7642, 117212396.425022
06/24/02, 1.84, 1.9825, 1.7833, 1.9233, 137973595.791805
06/21/02, 1.9592, 2.035, 1.8483, 1.8883, 148437595.472653
06/20/02, 1.9917, 2.0458, 1.9433, 1.9692, 142467595.654738
06/19/02, 2.2417, 2.2417, 1.97, 1.9875, 259442380.087007
06/18/02, 2.34, 2.425, 2.3125, 2.3567, 100808396.925344
06/17/02, 2.4008, 2.4317, 2.3283, 2.3692, 105413996.784873
06/14/02, 2.22, 2.3658, 2.145, 2.3483, 111586796.596603
06/13/02, 2.3467, 2.39, 2.2317, 2.305, 126595196.138847
06/12/02, 2.4885, 2.5333, 2.2225, 2.3292, 226619993.08809
06/11/02, 2.7133, 2.725, 2.5425, 2.5498, 85825197.3823315
06/10/02, 2.7275, 2.8039, 2.663, 2.6692, 74903997.7154281
06/07/02, 2.4967, 2.725, 2.4958, 2.6917, 137129995.817535
06/06/02, 2.6883, 2.7542, 2.6875, 2.7175, 73935597.7449643
06/05/02, 2.7625, 2.7633, 2.6208, 2.7167, 111430796.601361
06/04/02, 2.6075, 2.7711, 2.6033, 2.7567, 109294796.666509
06/03/02, 2.7208, 2.7333, 2.5908, 2.6249, 90124797.2511937
05/31/02, 2.8833, 2.8958, 2.7833, 2.7883, 67402797.9442147
05/30/02, 2.85, 2.936, 2.7942, 2.8667, 106607996.748456
05/29/02, 2.7583, 2.9208, 2.7158, 2.9092, 131101196.001414
05/28/02, 2.945, 2.9467, 2.745, 2.8033, 136708795.830382
05/24/02, 2.9208, 2.9362, 2.8517, 2.9192, 73573197.7560175
05/23/02, 3.18, 3.1867, 2.8833, 2.9775, 255669604.202077
05/22/02, 3.0717, 3.1897, 3.0667, 3.1708, 153077995.331121
05/21/02, 3.3417, 3.3875, 3.0442, 3.0475, 138244795.783534
05/20/02, 3.2367, 3.3208, 3.2217, 3.2992, 95341197.0920935
05/17/02, 3.25, 3.2733, 3.1692, 3.2642, 93418797.1507267
05/16/02, 3.1592, 3.2292, 3.0957, 3.1642, 98501996.9956891
05/15/02, 3.05, 3.2167, 3.0075, 3.1583, 150463195.410873
05/14/02, 2.9975, 3.1292, 2.9458, 3.0975, 152611195.345359
05/13/02, 2.6842, 2.8267, 2.6617, 2.8175, 80017197.5594755
05/10/02, 2.9308, 2.9417, 2.625, 2.6567, 132155995.969242
05/09/02, 2.9908, 3.0529, 2.8667, 2.8717, 123083996.245938
05/08/02, 3.0108, 3.0467, 2.7833, 3.00, 168857994.849831
05/07/02, 2.6833, 2.7392, 2.5592, 2.6908, 141227995.692546
05/06/02, 2.6583, 2.7833, 2.6033, 2.625, 110204396.638766
05/03/02, 2.8375, 2.8592, 2.715, 2.7292, 85274397.3991309
05/02/02, 2.9675, 3.0408, 2.8333, 2.8342, 112474796.569519
05/01/02, 2.8533, 2.9942, 2.7792, 2.9533, 171890394.757343
04/30/02, 3.0225, 3.0625, 2.8375, 2.9008, 177620394.582578
04/29/02, 2.8305, 2.995, 2.735, 2.9525, 393045600.012109
04/26/02, 2.8425, 2.8458, 2.5308, 2.5308, 119095196.367597
04/25/02, 2.6958, 2.8658, 2.695, 2.8117, 116827196.436771
04/24/02, 3.0008, 3.045, 2.6992, 2.7067, 158264395.172936
04/23/02, 3.1158, 3.1517, 2.9392, 2.9667, 77350797.6408007
04/22/02, 3.0425, 3.1542, 3.0417, 3.0917, 80817597.5350633
04/19/02, 3.19, 3.2292, 3.0728, 3.0767, 112838396.558429
04/18/02, 3.3233, 3.3592, 3.2292, 3.3017, 69201597.8893513
04/17/02, 3.3575, 3.4067, 3.2525, 3.3575, 94436397.1196899
04/16/02, 3.3225, 3.3567, 3.2533, 3.3183, 85420797.3946657
04/15/02, 3.1158, 3.2325, 3.1083, 3.18, 115717196.470626
04/12/02, 3.1367, 3.1617, 2.9616, 3.0567, 137679595.800772
